Fecha,Sistema operativo,Número de vistas de página
2 may 2023,iOS,7
2 may 2023,Windows,23
3 may 2023,Windows,41
3 may 2023,(not set),4
3 may 2023,Android,56
3 may 2023,Macintosh,1
3 may 2023,Linux,2
3 may 2023,iOS,9
4 may 2023,iOS,2
4 may 2023,Android,63
4 may 2023,Windows,16
4 may 2023,(not set),6
5 may 2023,(not set),5
5 may 2023,iOS,3
5 may 2023,Android,17
5 may 2023,Windows,23
6 may 2023,Android,64
6 may 2023,iOS,3
6 may 2023,Linux,2
6 may 2023,Windows,26
6 may 2023,(not set),2
7 may 2023,Android,21
7 may 2023,Windows,15
7 may 2023,Macintosh,1
7 may 2023,(not set),1
8 may 2023,Windows,26
8 may 2023,iOS,4
8 may 2023,Android,42
8 may 2023,(not set),5
9 may 2023,Windows,19
9 may 2023,iOS,4
9 may 2023,Android,32
9 may 2023,(not set),1
10 may 2023,iOS,6
10 may 2023,Linux,9
10 may 2023,Android,50
10 may 2023,Windows,13
10 may 2023,Macintosh,1
11 may 2023,iOS,5
11 may 2023,Windows,35
11 may 2023,Linux,1
11 may 2023,Android,45
12 may 2023,iOS,4
12 may 2023,Windows,15
12 may 2023,Linux,1
12 may 2023,Android,34
12 may 2023,Macintosh,3
13 may 2023,Android,75
13 may 2023,iOS,2
13 may 2023,Windows,23
14 may 2023,Windows,4
14 may 2023,iOS,3
14 may 2023,Android,32
14 may 2023,Linux,1
15 may 2023,iOS,2
15 may 2023,Android,18
15 may 2023,Windows,16
16 may 2023,Windows,14
16 may 2023,Linux,5
16 may 2023,Android,83
16 may 2023,iOS,3
17 may 2023,iOS,1
17 may 2023,Android,45
17 may 2023,Windows,23
18 may 2023,Windows,22
18 may 2023,Android,82
18 may 2023,iOS,4
19 may 2023,Windows,12
19 may 2023,Android,48
19 may 2023,iOS,3
19 may 2023,Linux,8
20 may 2023,Android,93
20 may 2023,Linux,3
20 may 2023,Macintosh,1
20 may 2023,Windows,7
20 may 2023,iOS,10
21 may 2023,iOS,1
21 may 2023,Android,35
21 may 2023,Windows,2
22 may 2023,iOS,1
22 may 2023,Linux,1
22 may 2023,Windows,12
22 may 2023,Android,54
23 may 2023,Android,47
23 may 2023,iOS,2
23 may 2023,Windows,30
24 may 2023,Windows,21
24 may 2023,Android,29
24 may 2023,iOS,13
25 may 2023,iOS,7
25 may 2023,Windows,21
25 may 2023,Android,13
26 may 2023,Windows,1
26 may 2023,Android,8
29 may 2023,iOS,1
29 may 2023,Android,24
29 may 2023,Linux,4
29 may 2023,Windows,20
29 may 2023,Macintosh,1
30 may 2023,Linux,1
30 may 2023,iOS,8
30 may 2023,(not set),1
30 may 2023,Windows,25
30 may 2023,Android,27
31 may 2023,Windows,9
31 may 2023,Linux,1
31 may 2023,iOS,7
31 may 2023,Android,17
1 jun 2023,Windows,21
1 jun 2023,iOS,6
1 jun 2023,Android,54
