Fecha,Agrupación de canales predeterminada,Número de vistas de página
5 ene 2023,Organic Search,22
6 ene 2023,Organic Search,21
6 ene 2023,Direct,11
7 ene 2023,Organic Search,34
7 ene 2023,Direct,18
8 ene 2023,Direct,6
8 ene 2023,Organic Search,8
9 ene 2023,Social,4
9 ene 2023,Referral,2
9 ene 2023,Direct,14
9 ene 2023,Organic Search,30
10 ene 2023,Organic Search,27
10 ene 2023,Referral,2
10 ene 2023,Social,1
10 ene 2023,Direct,4
11 ene 2023,Direct,6
11 ene 2023,Organic Search,26
11 ene 2023,Social,1
12 ene 2023,Social,3
12 ene 2023,Direct,8
12 ene 2023,Organic Search,13
13 ene 2023,Organic Search,24
13 ene 2023,Direct,9
14 ene 2023,Direct,2
14 ene 2023,Organic Search,13
15 ene 2023,Direct,3
15 ene 2023,Organic Search,10
16 ene 2023,Referral,1
16 ene 2023,Direct,10
16 ene 2023,Organic Search,13
17 ene 2023,Direct,30
17 ene 2023,Organic Search,12
18 ene 2023,Direct,10
18 ene 2023,Organic Search,14
18 ene 2023,Referral,1
19 ene 2023,Referral,1
19 ene 2023,Organic Search,36
19 ene 2023,Social,1
19 ene 2023,Direct,7
20 ene 2023,Direct,13
20 ene 2023,Referral,1
20 ene 2023,Organic Search,14
21 ene 2023,Direct,13
21 ene 2023,Organic Search,13
22 ene 2023,Organic Search,6
22 ene 2023,Direct,42
22 ene 2023,Social,1
23 ene 2023,Direct,4
23 ene 2023,Organic Search,36
24 ene 2023,Organic Search,26
25 ene 2023,Direct,12
25 ene 2023,Organic Search,14
25 ene 2023,Referral,2
26 ene 2023,Organic Search,33
26 ene 2023,Social,1
26 ene 2023,Direct,13
27 ene 2023,Direct,24
27 ene 2023,Referral,2
27 ene 2023,Organic Search,50
28 ene 2023,Organic Search,12
28 ene 2023,Direct,5
29 ene 2023,Organic Search,10
29 ene 2023,Direct,7
30 ene 2023,Organic Search,51
30 ene 2023,Direct,6
30 ene 2023,Social,1
31 ene 2023,Direct,13
31 ene 2023,Referral,1
31 ene 2023,Organic Search,47
1 feb 2023,Referral,2
1 feb 2023,Direct,3
1 feb 2023,Organic Search,53
2 feb 2023,Direct,9
2 feb 2023,Referral,3
2 feb 2023,Social,1
2 feb 2023,Organic Search,15
3 feb 2023,Direct,8
3 feb 2023,Organic Search,31
4 feb 2023,Direct,24
4 feb 2023,Organic Search,22
5 feb 2023,Organic Search,43
5 feb 2023,Direct,17
5 feb 2023,Referral,1
6 feb 2023,Direct,8
6 feb 2023,Social,8
6 feb 2023,Organic Search,105
7 feb 2023,Organic Search,83
7 feb 2023,Direct,59
8 feb 2023,Referral,1
8 feb 2023,Social,2
8 feb 2023,Direct,38
8 feb 2023,Organic Search,110
9 feb 2023,Social,1
9 feb 2023,Direct,142
9 feb 2023,Organic Search,51
9 feb 2023,Referral,1
10 feb 2023,Organic Search,46
10 feb 2023,Direct,40
10 feb 2023,Social,2
11 feb 2023,Direct,2
11 feb 2023,Organic Search,8
12 feb 2023,Direct,3
12 feb 2023,Organic Search,14
13 feb 2023,Social,1
13 feb 2023,Referral,1
13 feb 2023,Organic Search,62
13 feb 2023,Direct,48
14 feb 2023,Organic Search,45
14 feb 2023,Direct,49
14 feb 2023,Referral,1
14 feb 2023,Social,1
15 feb 2023,Social,6
15 feb 2023,Referral,1
15 feb 2023,Organic Search,65
15 feb 2023,Direct,382
16 feb 2023,Referral,1
16 feb 2023,Direct,173
16 feb 2023,Social,7
16 feb 2023,Organic Search,95
17 feb 2023,Direct,39
17 feb 2023,Organic Search,50
17 feb 2023,Referral,1
18 feb 2023,Direct,3
18 feb 2023,Organic Search,26
19 feb 2023,Direct,3
19 feb 2023,Organic Search,28
19 feb 2023,Social,92
20 feb 2023,Organic Search,40
20 feb 2023,Referral,3
20 feb 2023,Direct,3
21 feb 2023,Direct,47
21 feb 2023,Referral,1
21 feb 2023,Organic Search,19
22 feb 2023,Organic Search,38
22 feb 2023,Direct,342
23 feb 2023,Organic Search,106
23 feb 2023,Direct,74
23 feb 2023,Referral,1
23 feb 2023,Social,26
24 feb 2023,Social,2
24 feb 2023,Referral,3
24 feb 2023,Direct,49
24 feb 2023,Organic Search,70
25 feb 2023,Direct,3
25 feb 2023,Social,18
25 feb 2023,Organic Search,23
26 feb 2023,Organic Search,19
26 feb 2023,Direct,5
27 feb 2023,Organic Search,73
27 feb 2023,Direct,67
27 feb 2023,Social,1
27 feb 2023,Referral,4
28 feb 2023,Organic Search,102
28 feb 2023,Direct,211
28 feb 2023,Social,43
1 mar 2023,Direct,119
1 mar 2023,Organic Search,164
1 mar 2023,Social,22
2 mar 2023,Social,18
2 mar 2023,Organic Search,197
2 mar 2023,Direct,48
2 mar 2023,Referral,2
3 mar 2023,Organic Search,45
3 mar 2023,Direct,9
3 mar 2023,Social,12
3 mar 2023,Referral,8
4 mar 2023,Direct,43
4 mar 2023,Social,5
4 mar 2023,Organic Search,25
5 mar 2023,Social,1
5 mar 2023,Direct,4
5 mar 2023,Organic Search,50
6 mar 2023,Direct,69
6 mar 2023,Referral,5
6 mar 2023,Organic Search,73
6 mar 2023,Social,8
7 mar 2023,Direct,44
7 mar 2023,Organic Search,130
7 mar 2023,Social,6
7 mar 2023,Referral,32
8 mar 2023,Direct,34
8 mar 2023,Social,2
8 mar 2023,Organic Search,51
8 mar 2023,Referral,10
9 mar 2023,Direct,125
9 mar 2023,Organic Search,81
9 mar 2023,Social,12
9 mar 2023,Referral,4
10 mar 2023,Social,10
10 mar 2023,Organic Search,70
10 mar 2023,Referral,3
10 mar 2023,Direct,28
11 mar 2023,Direct,5
11 mar 2023,Organic Search,49
11 mar 2023,Social,1
11 mar 2023,Referral,2
12 mar 2023,Organic Search,19
12 mar 2023,Direct,15
13 mar 2023,Organic Search,103
13 mar 2023,Social,8
13 mar 2023,Referral,6
13 mar 2023,Direct,74
14 mar 2023,Direct,54
14 mar 2023,Referral,23
14 mar 2023,Social,17
14 mar 2023,Organic Search,144
15 mar 2023,Direct,49
15 mar 2023,Referral,12
15 mar 2023,Organic Search,155
15 mar 2023,Social,5
16 mar 2023,Social,3
16 mar 2023,Direct,19
16 mar 2023,Organic Search,131
16 mar 2023,Referral,2
17 mar 2023,Organic Search,54
17 mar 2023,Referral,1
17 mar 2023,Social,8
17 mar 2023,Direct,8
18 mar 2023,Direct,65
18 mar 2023,Referral,1
18 mar 2023,Organic Search,70
18 mar 2023,Social,16
19 mar 2023,Organic Search,51
19 mar 2023,Direct,8
19 mar 2023,Referral,8
19 mar 2023,Social,1
20 mar 2023,Referral,12
20 mar 2023,Organic Search,595
20 mar 2023,Direct,102
20 mar 2023,Social,57
21 mar 2023,Organic Search,223
21 mar 2023,Direct,226
21 mar 2023,Social,1
21 mar 2023,Referral,5
22 mar 2023,Organic Search,58
22 mar 2023,Direct,8
26 mar 2023,Social,1
26 mar 2023,Organic Search,2
26 mar 2023,Direct,73
27 mar 2023,Social,5
27 mar 2023,Organic Search,222
27 mar 2023,Direct,132
28 mar 2023,Organic Search,186
28 mar 2023,Referral,8
28 mar 2023,Social,10
28 mar 2023,Paid Search,1
28 mar 2023,Direct,33
29 mar 2023,Organic Search,251
29 mar 2023,Social,145
29 mar 2023,Paid Search,1
29 mar 2023,Referral,1
29 mar 2023,Direct,73
30 mar 2023,Social,18
30 mar 2023,Direct,50
30 mar 2023,Organic Search,189
31 mar 2023,Direct,30
31 mar 2023,Social,6
31 mar 2023,Organic Search,69
31 mar 2023,Paid Search,1
1 abr 2023,Direct,29
1 abr 2023,Referral,1
1 abr 2023,Social,1
1 abr 2023,Organic Search,140
2 abr 2023,Referral,7
2 abr 2023,Organic Search,70
2 abr 2023,Social,2
2 abr 2023,Direct,11
3 abr 2023,Referral,6
3 abr 2023,Organic Search,177
3 abr 2023,Direct,40
3 abr 2023,Paid Search,1
3 abr 2023,Social,1
4 abr 2023,Referral,5
4 abr 2023,Direct,47
4 abr 2023,Organic Search,98
4 abr 2023,Social,64
5 abr 2023,Referral,2
5 abr 2023,Organic Search,173
5 abr 2023,Direct,37
5 abr 2023,Social,70
5 abr 2023,Paid Search,1
6 abr 2023,Referral,3
6 abr 2023,Direct,10
6 abr 2023,Organic Search,75
6 abr 2023,Social,1
7 abr 2023,Direct,12
7 abr 2023,Organic Search,40
8 abr 2023,Direct,30
8 abr 2023,Social,6
8 abr 2023,Organic Search,53
9 abr 2023,Organic Search,58
9 abr 2023,Direct,28
9 abr 2023,Paid Search,1
9 abr 2023,Social,5
9 abr 2023,Referral,2
10 abr 2023,Organic Search,124
10 abr 2023,Direct,48
10 abr 2023,Social,116
10 abr 2023,Referral,9
11 abr 2023,Organic Search,153
11 abr 2023,Direct,26
11 abr 2023,Social,62
11 abr 2023,Referral,5
12 abr 2023,Direct,36
12 abr 2023,Referral,11
12 abr 2023,Social,10
12 abr 2023,Organic Search,120
13 abr 2023,Referral,4
13 abr 2023,Direct,33
13 abr 2023,Organic Search,129
13 abr 2023,Paid Search,1
13 abr 2023,Social,194
14 abr 2023,Referral,10
14 abr 2023,Social,229
14 abr 2023,Direct,170
14 abr 2023,Organic Search,294
15 abr 2023,Referral,4
15 abr 2023,Direct,5
15 abr 2023,Organic Search,34
15 abr 2023,Social,1
16 abr 2023,Referral,1
16 abr 2023,Direct,26
16 abr 2023,Organic Search,96
16 abr 2023,Social,2
17 abr 2023,Direct,126
17 abr 2023,Organic Search,186
17 abr 2023,Social,321
17 abr 2023,Referral,9
18 abr 2023,Referral,6
18 abr 2023,Organic Search,209
18 abr 2023,Direct,131
18 abr 2023,Social,63
19 abr 2023,Social,6
19 abr 2023,Referral,3
19 abr 2023,Organic Search,164
19 abr 2023,Direct,98
20 abr 2023,Direct,28
20 abr 2023,Referral,2
20 abr 2023,Organic Search,186
20 abr 2023,Social,58
21 abr 2023,Paid Search,1
21 abr 2023,Organic Search,477
21 abr 2023,Social,62
21 abr 2023,Direct,106
22 abr 2023,Organic Search,97
22 abr 2023,Social,3
22 abr 2023,Direct,13
23 abr 2023,Organic Search,79
23 abr 2023,Referral,1
23 abr 2023,Social,13
23 abr 2023,Direct,15
24 abr 2023,Social,34
24 abr 2023,Organic Search,207
24 abr 2023,Direct,22
24 abr 2023,Referral,13
25 abr 2023,Organic Search,183
25 abr 2023,Referral,4
25 abr 2023,Social,12
25 abr 2023,Direct,88
26 abr 2023,Organic Search,132
26 abr 2023,Referral,1
26 abr 2023,Social,11
26 abr 2023,Direct,66
27 abr 2023,Social,33
27 abr 2023,Referral,4
27 abr 2023,Organic Search,215
27 abr 2023,Direct,35
28 abr 2023,Social,5
28 abr 2023,Organic Search,107
28 abr 2023,Referral,5
28 abr 2023,Direct,56
29 abr 2023,Paid Search,1
29 abr 2023,Direct,18
29 abr 2023,Social,4
29 abr 2023,Organic Search,57
29 abr 2023,Referral,2
30 abr 2023,Organic Search,74
30 abr 2023,Direct,18
30 abr 2023,Social,4
30 abr 2023,Referral,11
1 may 2023,Social,3
1 may 2023,Direct,67
1 may 2023,Organic Search,81
1 may 2023,Referral,3
2 may 2023,Direct,38
2 may 2023,Social,2
2 may 2023,Organic Search,95
2 may 2023,Referral,14
3 may 2023,Social,3
3 may 2023,Organic Search,98
3 may 2023,Direct,34
4 may 2023,Direct,46
4 may 2023,Social,4
4 may 2023,Referral,2
4 may 2023,Organic Search,124
5 may 2023,Referral,7
5 may 2023,Direct,114
5 may 2023,Organic Search,126
6 may 2023,Direct,13
6 may 2023,Organic Search,30
6 may 2023,Referral,13
7 may 2023,Direct,12
7 may 2023,Organic Search,77
7 may 2023,Referral,3
8 may 2023,Referral,7
8 may 2023,Social,1
8 may 2023,Organic Search,90
8 may 2023,Direct,28
9 may 2023,Referral,4
9 may 2023,Organic Search,50
9 may 2023,Direct,30
9 may 2023,Social,3
10 may 2023,Organic Search,65
10 may 2023,Direct,58
11 may 2023,Direct,24
11 may 2023,Organic Search,98
11 may 2023,Social,3
12 may 2023,Direct,20
12 may 2023,Referral,1
12 may 2023,Organic Search,99
13 may 2023,Direct,20
13 may 2023,Social,1
13 may 2023,Organic Search,25
14 may 2023,Referral,8
14 may 2023,Social,2
14 may 2023,Direct,123
14 may 2023,Organic Search,46
15 may 2023,Direct,30
15 may 2023,Referral,11
15 may 2023,Organic Search,147
15 may 2023,Social,11
16 may 2023,Organic Search,137
16 may 2023,Direct,48
16 may 2023,Referral,9
17 may 2023,Social,8
17 may 2023,Organic Search,124
17 may 2023,Direct,122
17 may 2023,Referral,8
18 may 2023,Social,3
18 may 2023,Organic Search,120
18 may 2023,Referral,2
18 may 2023,Direct,101
19 may 2023,Referral,3
19 may 2023,Direct,57
19 may 2023,Organic Search,129
20 may 2023,Organic Search,58
20 may 2023,Direct,16
20 may 2023,Social,1
20 may 2023,Referral,3
21 may 2023,Direct,10
21 may 2023,Organic Search,62
21 may 2023,Social,7
22 may 2023,Social,1
22 may 2023,Organic Search,91
22 may 2023,Direct,96
22 may 2023,Referral,14
23 may 2023,Organic Search,89
23 may 2023,Social,37
23 may 2023,Direct,24
23 may 2023,Referral,10
24 may 2023,Social,2
24 may 2023,Referral,10
24 may 2023,Direct,20
24 may 2023,Organic Search,83
25 may 2023,Organic Search,152
25 may 2023,Direct,16
25 may 2023,Referral,1
26 may 2023,Referral,1
26 may 2023,Social,1
26 may 2023,Direct,37
26 may 2023,Organic Search,143
27 may 2023,Organic Search,77
27 may 2023,Direct,20
28 may 2023,Organic Search,85
28 may 2023,Referral,2
28 may 2023,Direct,15
29 may 2023,Direct,118
29 may 2023,Organic Search,117
29 may 2023,Referral,5
30 may 2023,Organic Search,123
30 may 2023,Referral,1
30 may 2023,Direct,21
31 may 2023,Direct,174
31 may 2023,Referral,4
31 may 2023,Organic Search,98
31 may 2023,Social,18
1 jun 2023,Referral,3
1 jun 2023,Direct,89
1 jun 2023,Social,3
1 jun 2023,Organic Search,107
2 jun 2023,Referral,1
2 jun 2023,Organic Search,55
2 jun 2023,Direct,87
3 jun 2023,Referral,1
3 jun 2023,Organic Search,55
3 jun 2023,Direct,12
4 jun 2023,Organic Search,57
4 jun 2023,Direct,9
5 jun 2023,Organic Search,122
5 jun 2023,Direct,194
6 jun 2023,Direct,57
6 jun 2023,Referral,3
6 jun 2023,Organic Search,115
7 jun 2023,Referral,1
7 jun 2023,Direct,63
7 jun 2023,Organic Search,75
8 jun 2023,Organic Search,111
8 jun 2023,Direct,218
8 jun 2023,Referral,1
9 jun 2023,Organic Search,101
9 jun 2023,Direct,11
9 jun 2023,Social,3
9 jun 2023,Referral,5
10 jun 2023,Direct,14
10 jun 2023,Referral,6
10 jun 2023,Organic Search,39
11 jun 2023,Direct,14
11 jun 2023,Organic Search,41
11 jun 2023,Referral,9
12 jun 2023,Referral,13
12 jun 2023,Direct,55
12 jun 2023,Organic Search,72
13 jun 2023,Organic Search,50
13 jun 2023,Direct,33
13 jun 2023,Referral,5
14 jun 2023,Direct,35
14 jun 2023,Referral,1
14 jun 2023,Organic Search,108
15 jun 2023,Referral,4
15 jun 2023,Organic Search,108
15 jun 2023,Social,1
15 jun 2023,Direct,50
16 jun 2023,Organic Search,49
16 jun 2023,Referral,4
16 jun 2023,Direct,17
17 jun 2023,Organic Search,37
17 jun 2023,Direct,11
18 jun 2023,Organic Search,82
18 jun 2023,Direct,1
18 jun 2023,Referral,3
19 jun 2023,Direct,6
19 jun 2023,Social,2
19 jun 2023,Organic Search,42
20 jun 2023,Social,1
20 jun 2023,Organic Search,83
20 jun 2023,Direct,13
21 jun 2023,Social,6
21 jun 2023,Direct,18
21 jun 2023,Referral,1
21 jun 2023,Organic Search,94
22 jun 2023,Organic Search,99
22 jun 2023,Social,2
22 jun 2023,Direct,28
23 jun 2023,Organic Search,107
23 jun 2023,Direct,47
23 jun 2023,Referral,2
24 jun 2023,Organic Search,46
24 jun 2023,Referral,2
24 jun 2023,Direct,9
25 jun 2023,Referral,3
25 jun 2023,Organic Search,172
25 jun 2023,Direct,10
26 jun 2023,Social,2
26 jun 2023,Referral,1
26 jun 2023,Organic Search,82
26 jun 2023,Direct,37
27 jun 2023,Referral,2
27 jun 2023,Organic Search,90
27 jun 2023,Direct,24
27 jun 2023,Social,1
28 jun 2023,Organic Search,142
28 jun 2023,Referral,1
28 jun 2023,Direct,39
29 jun 2023,Organic Search,117
29 jun 2023,Social,1
29 jun 2023,Direct,62
29 jun 2023,Referral,18
30 jun 2023,Referral,3
30 jun 2023,Direct,71
30 jun 2023,Organic Search,91
30 jun 2023,Social,2
1 jul 2023,Organic Search,19
1 jul 2023,Direct,5
1 jul 2023,Social,10
2 jul 2023,Direct,12
2 jul 2023,Organic Search,33
2 jul 2023,Referral,1
3 jul 2023,Organic Search,62
3 jul 2023,Direct,63
3 jul 2023,Social,1
4 jul 2023,Social,1
4 jul 2023,Organic Search,119
4 jul 2023,Referral,8
4 jul 2023,Direct,43
5 jul 2023,Organic Search,55
5 jul 2023,Referral,1
5 jul 2023,Social,26
5 jul 2023,Direct,22
6 jul 2023,Organic Search,50
6 jul 2023,Direct,61
7 jul 2023,Direct,42
7 jul 2023,Social,4
7 jul 2023,Organic Search,95
8 jul 2023,Referral,1
8 jul 2023,Organic Search,40
8 jul 2023,Social,1
8 jul 2023,Direct,24
9 jul 2023,Direct,4
9 jul 2023,Social,23
9 jul 2023,Organic Search,65
10 jul 2023,Organic Search,72
10 jul 2023,Direct,7
10 jul 2023,Social,1
11 jul 2023,Referral,1
11 jul 2023,Direct,19
11 jul 2023,Organic Search,36
12 jul 2023,Organic Search,70
12 jul 2023,Direct,9
13 jul 2023,Referral,1
13 jul 2023,Direct,10
13 jul 2023,Organic Search,83
14 jul 2023,Direct,2
14 jul 2023,Social,3
14 jul 2023,Organic Search,98
14 jul 2023,Referral,1
15 jul 2023,Direct,13
15 jul 2023,Organic Search,12
16 jul 2023,Organic Search,24
16 jul 2023,Referral,2
17 jul 2023,Social,3
17 jul 2023,Referral,1
17 jul 2023,Organic Search,117
17 jul 2023,Direct,34
18 jul 2023,Organic Search,63
18 jul 2023,Referral,1
18 jul 2023,Direct,15
18 jul 2023,Social,31
19 jul 2023,Social,2
19 jul 2023,Direct,4
19 jul 2023,Referral,7
19 jul 2023,Organic Search,37
20 jul 2023,Direct,1
20 jul 2023,Organic Search,17
21 jul 2023,Direct,8
21 jul 2023,Referral,1
21 jul 2023,Organic Search,56
22 jul 2023,Direct,14
22 jul 2023,Social,1
22 jul 2023,Organic Search,38
23 jul 2023,Direct,20
23 jul 2023,Social,1
23 jul 2023,Organic Search,42
23 jul 2023,Referral,1
24 jul 2023,Direct,30
24 jul 2023,Social,22
24 jul 2023,Referral,2
24 jul 2023,Organic Search,123
25 jul 2023,Direct,28
25 jul 2023,Organic Search,63
25 jul 2023,Referral,1
26 jul 2023,Direct,88
26 jul 2023,Organic Search,138
26 jul 2023,Social,10
26 jul 2023,Referral,1
27 jul 2023,Organic Search,140
27 jul 2023,Direct,30
27 jul 2023,Referral,4
27 jul 2023,Social,37
28 jul 2023,Referral,2
28 jul 2023,Organic Search,109
28 jul 2023,Direct,36
28 jul 2023,Social,6
29 jul 2023,Social,1
29 jul 2023,Organic Search,83
29 jul 2023,Direct,5
30 jul 2023,Organic Search,19
30 jul 2023,Direct,9
30 jul 2023,Social,3
31 jul 2023,Social,5
31 jul 2023,Direct,40
31 jul 2023,Referral,18
31 jul 2023,Organic Search,119
1 ago 2023,Organic Search,118
1 ago 2023,Social,9
1 ago 2023,Referral,1
1 ago 2023,Direct,88
2 ago 2023,Organic Search,213
2 ago 2023,Direct,84
2 ago 2023,Social,24
2 ago 2023,Referral,1
3 ago 2023,Organic Search,113
3 ago 2023,Social,9
3 ago 2023,Direct,22
3 ago 2023,Referral,7
4 ago 2023,Direct,9
4 ago 2023,Organic Search,49
4 ago 2023,Social,22
5 ago 2023,Organic Search,49
5 ago 2023,Social,10
5 ago 2023,Direct,4
6 ago 2023,Social,12
6 ago 2023,Direct,8
6 ago 2023,Organic Search,62
7 ago 2023,Social,39
7 ago 2023,Referral,10
7 ago 2023,Direct,46
7 ago 2023,Organic Search,93
8 ago 2023,Organic Search,107
8 ago 2023,Direct,72
8 ago 2023,Referral,2
8 ago 2023,Social,21
9 ago 2023,Organic Search,90
9 ago 2023,Referral,3
9 ago 2023,Social,60
9 ago 2023,Direct,82
10 ago 2023,Organic Search,102
10 ago 2023,Direct,59
10 ago 2023,Social,8
10 ago 2023,Referral,2
11 ago 2023,Social,8
11 ago 2023,Organic Search,76
11 ago 2023,Direct,36
11 ago 2023,Referral,1
12 ago 2023,Social,10
12 ago 2023,Referral,1
12 ago 2023,Organic Search,66
12 ago 2023,Direct,11
13 ago 2023,Organic Search,53
13 ago 2023,Direct,13
13 ago 2023,Referral,3
13 ago 2023,Social,1
14 ago 2023,Organic Search,54
14 ago 2023,Social,2
14 ago 2023,Referral,1
14 ago 2023,Direct,59
15 ago 2023,Direct,11
15 ago 2023,Referral,2
15 ago 2023,Organic Search,60
15 ago 2023,Social,2
16 ago 2023,Direct,25
16 ago 2023,Organic Search,68
17 ago 2023,Organic Search,107
17 ago 2023,Direct,15
17 ago 2023,Social,2
17 ago 2023,Referral,1
18 ago 2023,Direct,31
18 ago 2023,Referral,3
18 ago 2023,Organic Search,83
18 ago 2023,Social,1
19 ago 2023,Social,1
19 ago 2023,Direct,11
19 ago 2023,Organic Search,44
20 ago 2023,Social,3
20 ago 2023,Organic Search,31
20 ago 2023,Direct,5
20 ago 2023,Referral,3
21 ago 2023,Direct,16
21 ago 2023,Organic Search,141
21 ago 2023,Social,1
21 ago 2023,Referral,2
22 ago 2023,Direct,31
22 ago 2023,Social,3
22 ago 2023,Referral,2
22 ago 2023,Organic Search,110
23 ago 2023,Organic Search,109
23 ago 2023,Direct,8
23 ago 2023,Social,15
24 ago 2023,Direct,30
24 ago 2023,Referral,1
24 ago 2023,Organic Search,83
24 ago 2023,Social,4
25 ago 2023,Referral,2
25 ago 2023,Organic Search,52
25 ago 2023,Direct,36
25 ago 2023,Social,2
26 ago 2023,Organic Search,38
26 ago 2023,Referral,3
26 ago 2023,Direct,8
27 ago 2023,Referral,1
27 ago 2023,Direct,9
27 ago 2023,Social,5
27 ago 2023,Organic Search,35
28 ago 2023,Organic Search,160
28 ago 2023,Referral,2
28 ago 2023,Direct,64
28 ago 2023,Social,15
29 ago 2023,Social,31
29 ago 2023,Referral,7
29 ago 2023,Organic Search,143
29 ago 2023,Direct,61
30 ago 2023,Social,40
30 ago 2023,Organic Search,328
30 ago 2023,Direct,214
30 ago 2023,Referral,4
31 ago 2023,Social,43
31 ago 2023,Direct,104
31 ago 2023,Organic Search,203
31 ago 2023,Referral,4
1 sept 2023,Social,32
1 sept 2023,Organic Search,282
1 sept 2023,Referral,2
1 sept 2023,Direct,47
2 sept 2023,Social,10
2 sept 2023,Organic Search,188
2 sept 2023,Direct,17
2 sept 2023,Referral,3
3 sept 2023,Social,3
3 sept 2023,Organic Search,69
3 sept 2023,Direct,37
3 sept 2023,Referral,1
4 sept 2023,Direct,43
4 sept 2023,Organic Search,186
4 sept 2023,Social,25
4 sept 2023,Referral,13
5 sept 2023,Referral,3
5 sept 2023,Direct,68
5 sept 2023,Social,36
5 sept 2023,Organic Search,171
6 sept 2023,Referral,3
6 sept 2023,Organic Search,155
6 sept 2023,Direct,27
6 sept 2023,Social,18
7 sept 2023,Referral,2
7 sept 2023,Social,6
7 sept 2023,Direct,43
7 sept 2023,Organic Search,104
8 sept 2023,Direct,21
8 sept 2023,Social,21
8 sept 2023,Organic Search,210
8 sept 2023,Referral,2
9 sept 2023,Organic Search,56
9 sept 2023,Referral,4
9 sept 2023,Direct,9
9 sept 2023,Social,3
10 sept 2023,Referral,1
10 sept 2023,Direct,55
10 sept 2023,Social,8
10 sept 2023,Organic Search,57
11 sept 2023,Organic Search,86
11 sept 2023,Referral,3
11 sept 2023,Social,29
11 sept 2023,Direct,14
12 sept 2023,Organic Search,75
12 sept 2023,Direct,42
12 sept 2023,Social,7
12 sept 2023,Referral,5
13 sept 2023,Direct,21
13 sept 2023,Referral,4
13 sept 2023,Social,14
13 sept 2023,Organic Search,132
14 sept 2023,Direct,39
14 sept 2023,Organic Search,95
14 sept 2023,Referral,5
14 sept 2023,Social,1
15 sept 2023,Social,9
15 sept 2023,Referral,1
15 sept 2023,Direct,24
15 sept 2023,Organic Search,82
16 sept 2023,Organic Search,79
16 sept 2023,Direct,26
16 sept 2023,Referral,1
17 sept 2023,Direct,32
17 sept 2023,Organic Search,49
17 sept 2023,Referral,1
18 sept 2023,Referral,1
18 sept 2023,Social,11
18 sept 2023,Organic Search,92
18 sept 2023,Direct,20
19 sept 2023,Referral,2
19 sept 2023,Social,2
19 sept 2023,Direct,38
19 sept 2023,Organic Search,75
20 sept 2023,Referral,13
20 sept 2023,Social,17
20 sept 2023,Direct,49
20 sept 2023,Organic Search,153
21 sept 2023,Referral,1
21 sept 2023,Social,6
21 sept 2023,Direct,27
21 sept 2023,Organic Search,101
22 sept 2023,Direct,143
22 sept 2023,Referral,4
22 sept 2023,Organic Search,87
22 sept 2023,Social,5
23 sept 2023,Direct,18
23 sept 2023,Organic Search,69
24 sept 2023,Direct,27
24 sept 2023,Referral,4
24 sept 2023,Organic Search,58
25 sept 2023,Direct,20
25 sept 2023,Social,8
25 sept 2023,Organic Search,132
25 sept 2023,Referral,2
26 sept 2023,Social,6
26 sept 2023,Organic Search,120
26 sept 2023,Referral,8
26 sept 2023,Direct,36
27 sept 2023,Social,37
27 sept 2023,Organic Search,74
27 sept 2023,Direct,30
27 sept 2023,Referral,2
28 sept 2023,Referral,1
28 sept 2023,Organic Search,115
28 sept 2023,Social,23
28 sept 2023,Direct,23
29 sept 2023,Social,50
29 sept 2023,Referral,6
29 sept 2023,Direct,22
29 sept 2023,Organic Search,140
30 sept 2023,Referral,2
30 sept 2023,Organic Search,25
30 sept 2023,Social,2
30 sept 2023,Direct,17
1 oct 2023,Social,1
1 oct 2023,Organic Search,44
1 oct 2023,Direct,11
1 oct 2023,Referral,2
2 oct 2023,Direct,33
2 oct 2023,Social,4
2 oct 2023,Referral,2
2 oct 2023,Organic Search,49
3 oct 2023,Social,15
3 oct 2023,Organic Search,71
3 oct 2023,Direct,17
4 oct 2023,Referral,7
4 oct 2023,Direct,12
4 oct 2023,Social,32
4 oct 2023,Organic Search,97
