,Unnamed: 0.1,Fecha,Vistas,Usuarios nuevos,Total de usuarios,Sesiones por usuario,Sesiones,mobile Vistas,mobile Usuarios nuevos,mobile Total de usuarios,mobile Sesiones por usuario,mobile Sesiones,desktop Vistas,desktop Usuarios nuevos,desktop Total de usuarios,desktop Sesiones por usuario,desktop Sesiones,tablet Vistas,tablet Usuarios nuevos,tablet Total de usuarios,tablet Sesiones por usuario,tablet Sesiones
1313,1313,31 mar 2022,30,16,19,2.125,20,21.0,10.0,11.0,1.0,11.0,9.0,6.0,8.0,1.125,9.0,,,,,
1314,1314,1 abr 2022,22,8,15,2.0,15,7.0,3.0,5.0,1.0,5.0,15.0,5.0,10.0,1.0,10.0,,,,,
1315,1315,2 abr 2022,15,7,9,2.142857142857143,10,13.0,5.0,7.0,1.1428571428571428,8.0,2.0,2.0,2.0,1.0,2.0,,,,,
1316,1316,3 abr 2022,18,8,9,3.0,9,7.0,3.0,3.0,1.0,3.0,9.0,4.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0
1317,1317,4 abr 2022,31,12,18,2.0,18,16.0,5.0,8.0,1.0,8.0,15.0,7.0,10.0,1.0,10.0,,,,,
1318,1318,5 abr 2022,48,20,28,2.3125,33,35.0,10.0,16.0,1.3125,21.0,13.0,10.0,12.0,1.0,12.0,,,,,
1319,1319,6 abr 2022,52,17,22,2.0,22,32.0,10.0,15.0,1.0,15.0,20.0,7.0,7.0,1.0,7.0,,,,,
1320,1320,7 abr 2022,58,22,31,2.3245614035087723,36,23.0,9.0,12.0,1.1666666666666667,14.0,35.0,13.0,19.0,1.1578947368421053,22.0,,,,,
1321,1321,8 abr 2022,27,15,19,2.0,19,12.0,6.0,8.0,1.0,8.0,15.0,9.0,11.0,1.0,11.0,,,,,
1322,1322,9 abr 2022,19,11,11,2.0,11,11.0,8.0,8.0,1.0,8.0,8.0,3.0,3.0,1.0,3.0,,,,,
1323,1323,10 abr 2022,7,7,7,2.0,7,3.0,3.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,4.0,,,,,
1324,1324,11 abr 2022,22,10,14,2.2,16,6.0,3.0,4.0,1.0,4.0,16.0,7.0,10.0,1.2,12.0,,,,,
1325,1325,12 abr 2022,30,16,20,2.1,21,18.0,7.0,10.0,1.1,11.0,12.0,9.0,10.0,1.0,10.0,,,,,
1326,1326,13 abr 2022,7,5,7,2.0,7,3.0,2.0,3.0,1.0,3.0,4.0,3.0,4.0,1.0,4.0,,,,,
1327,1327,14 abr 2022,5,3,3,1.0,3,5.0,3.0,3.0,1.0,3.0,,,,,,,,,,
1328,1328,15 abr 2022,2,2,2,1.0,2,,,,,,2.0,2.0,2.0,1.0,2.0,,,,,
1329,1329,16 abr 2022,35,15,19,2.0,19,30.0,12.0,14.0,1.0,14.0,5.0,3.0,5.0,1.0,5.0,,,,,
1330,1330,17 abr 2022,9,5,6,2.0,6,5.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,1.0,4.0,,,,,
1331,1331,18 abr 2022,16,6,11,2.0,11,11.0,4.0,7.0,1.0,7.0,5.0,2.0,4.0,1.0,4.0,,,,,
1332,1332,19 abr 2022,29,14,21,2.190909090909091,23,15.0,7.0,11.0,1.0909090909090908,12.0,14.0,7.0,10.0,1.1,11.0,,,,,
1333,1333,20 abr 2022,40,15,22,2.333333333333333,26,24.0,10.0,12.0,1.3333333333333333,16.0,16.0,5.0,10.0,1.0,10.0,,,,,
1334,1334,21 abr 2022,48,20,26,2.35,31,33.0,12.0,16.0,1.25,20.0,15.0,8.0,10.0,1.1,11.0,,,,,
1335,1335,22 abr 2022,30,13,18,2.2,20,21.0,6.0,10.0,1.2,12.0,9.0,7.0,8.0,1.0,8.0,,,,,
1336,1336,23 abr 2022,25,6,11,2.125,12,18.0,5.0,8.0,1.125,9.0,7.0,1.0,3.0,1.0,3.0,,,,,
1337,1337,24 abr 2022,15,6,7,2.0,7,13.0,4.0,5.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,,,,,
1338,1338,25 abr 2022,23,11,13,2.0,13,15.0,5.0,6.0,1.0,6.0,8.0,6.0,7.0,1.0,7.0,,,,,
1339,1339,26 abr 2022,51,13,15,2.0,15,13.0,6.0,7.0,1.0,7.0,38.0,7.0,8.0,1.0,8.0,,,,,
1340,1340,27 abr 2022,31,17,23,2.0769230769230766,24,20.0,8.0,13.0,1.0769230769230769,14.0,11.0,9.0,10.0,1.0,10.0,,,,,
1341,1341,28 abr 2022,28,18,20,2.066666666666667,21,23.0,13.0,15.0,1.0666666666666669,16.0,5.0,5.0,5.0,1.0,5.0,,,,,
1342,1342,29 abr 2022,41,22,26,2.238095238095238,29,25.0,9.0,12.0,1.1666666666666667,14.0,16.0,13.0,14.0,1.0714285714285714,15.0,,,,,
1343,1343,30 abr 2022,51,18,20,2.333333333333333,23,28.0,14.0,15.0,1.1333333333333333,17.0,23.0,4.0,5.0,1.2,6.0,,,,,
1344,1344,1 may 2022,17,4,7,2.2,8,2.0,2.0,2.0,1.0,2.0,15.0,2.0,5.0,1.2,6.0,,,,,
1345,1345,2 may 2022,50,11,20,2.583333333333333,26,20.0,6.0,8.0,1.25,10.0,30.0,5.0,12.0,1.3333333333333333,16.0,,,,,
1346,1346,3 may 2022,45,21,30,2.0588235294117645,31,19.0,11.0,13.0,1.0,13.0,26.0,10.0,17.0,1.0588235294117647,18.0,,,,,
1347,1347,4 may 2022,74,18,25,2.1838235294117645,27,57.0,13.0,17.0,1.0588235294117647,18.0,17.0,5.0,8.0,1.125,9.0,,,,,
1348,1348,5 may 2022,65,18,23,2.090909090909091,24,23.0,11.0,12.0,1.0,12.0,42.0,7.0,11.0,1.0909090909090908,12.0,,,,,
1349,1349,6 may 2022,27,7,12,2.4857142857142858,15,18.0,4.0,5.0,1.2,6.0,9.0,3.0,7.0,1.2857142857142858,9.0,,,,,
1350,1350,7 may 2022,9,7,9,2.0,9,5.0,5.0,5.0,1.0,5.0,4.0,2.0,4.0,1.0,4.0,,,,,
1351,1351,8 may 2022,11,3,5,3.0,7,5.0,2.0,3.0,1.0,3.0,6.0,1.0,2.0,2.0,4.0,,,,,
1352,1352,9 may 2022,23,12,14,2.142857142857143,15,10.0,6.0,7.0,1.1428571428571428,8.0,13.0,6.0,7.0,1.0,7.0,,,,,
1353,1353,10 may 2022,35,15,18,2.090909090909091,19,20.0,9.0,11.0,1.0909090909090908,12.0,15.0,6.0,7.0,1.0,7.0,,,,,
1354,1354,11 may 2022,19,10,14,2.2857142857142856,16,10.0,5.0,7.0,1.2857142857142858,9.0,9.0,5.0,7.0,1.0,7.0,,,,,
1355,1355,12 may 2022,67,22,30,2.2222222222222223,33,34.0,8.0,12.0,1.1666666666666667,14.0,33.0,14.0,18.0,1.0555555555555556,19.0,,,,,
1356,1356,13 may 2022,13,9,11,2.0,11,6.0,4.0,5.0,1.0,5.0,7.0,5.0,6.0,1.0,6.0,,,,,
1357,1357,14 may 2022,30,18,20,2.0769230769230766,21,22.0,12.0,13.0,1.0769230769230769,14.0,8.0,6.0,7.0,1.0,7.0,,,,,
1358,1358,15 may 2022,2,2,2,2.0,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
1359,1359,16 may 2022,26,9,15,2.4107142857142856,18,13.0,2.0,7.0,1.2857142857142858,9.0,13.0,7.0,8.0,1.125,9.0,,,,,
1360,1360,17 may 2022,41,17,27,2.2,30,28.0,11.0,15.0,1.2,18.0,13.0,6.0,12.0,1.0,12.0,,,,,
1361,1361,18 may 2022,7,6,7,2.0,7,2.0,2.0,2.0,1.0,2.0,5.0,4.0,5.0,1.0,5.0,,,,,
1362,1362,19 may 2022,46,22,27,2.192857142857143,29,31.0,18.0,20.0,1.05,21.0,15.0,4.0,7.0,1.1428571428571428,8.0,,,,,
1363,1363,20 may 2022,8,3,8,2.0,8,4.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,4.0,,,,,
1364,1364,21 may 2022,11,9,11,2.0,11,4.0,3.0,4.0,1.0,4.0,7.0,6.0,7.0,1.0,7.0,,,,,
1365,1365,22 may 2022,5,3,4,2.5,5,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.5,3.0,,,,,
1366,1366,23 may 2022,53,15,22,2.1,23,24.0,7.0,10.0,1.1,11.0,29.0,8.0,12.0,1.0,12.0,,,,,
1367,1367,24 may 2022,21,11,15,2.25,16,15.0,8.0,11.0,1.0,11.0,6.0,3.0,4.0,1.25,5.0,,,,,
1368,1368,25 may 2022,11,2,4,2.666666666666667,6,5.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,1.6666666666666667,5.0,,,,,
1369,1369,26 may 2022,100,47,53,2.143581081081081,57,77.0,33.0,37.0,1.0810810810810811,40.0,23.0,14.0,16.0,1.0625,17.0,,,,,
1370,1370,27 may 2022,22,10,13,2.0,13,13.0,7.0,10.0,1.0,10.0,9.0,3.0,3.0,1.0,3.0,,,,,
1371,1371,28 may 2022,39,10,13,2.666666666666667,15,13.0,8.0,10.0,1.0,10.0,26.0,2.0,3.0,1.6666666666666667,5.0,,,,,
1372,1372,29 may 2022,4,4,4,2.0,4,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,,,,,
1373,1373,30 may 2022,47,19,22,2.066666666666667,23,35.0,13.0,15.0,1.0666666666666669,16.0,12.0,6.0,7.0,1.0,7.0,,,,,
1374,1374,31 may 2022,23,15,18,2.0,18,16.0,12.0,13.0,1.0,13.0,7.0,3.0,5.0,1.0,5.0,,,,,
1375,1375,1 jun 2022,71,31,37,2.45,45,51.0,21.0,25.0,1.2,30.0,20.0,10.0,12.0,1.25,15.0,,,,,
1376,1376,2 jun 2022,30,20,27,2.071428571428571,28,17.0,10.0,14.0,1.0714285714285714,15.0,13.0,10.0,13.0,1.0,13.0,,,,,
1377,1377,3 jun 2022,35,16,24,3.25,27,13.0,8.0,11.0,1.0,11.0,21.0,7.0,12.0,1.25,15.0,1.0,1.0,1.0,1.0,1.0
1378,1378,4 jun 2022,35,12,17,2.142857142857143,19,32.0,12.0,14.0,1.1428571428571428,16.0,3.0,0.0,3.0,1.0,3.0,,,,,
1379,1379,5 jun 2022,17,9,11,2.533333333333333,14,8.0,5.0,6.0,1.3333333333333333,8.0,9.0,4.0,5.0,1.2,6.0,,,,,
1380,1380,6 jun 2022,31,5,10,2.25,11,16.0,1.0,4.0,1.25,5.0,15.0,4.0,6.0,1.0,6.0,,,,,
1381,1381,7 jun 2022,33,21,27,2.071428571428571,28,18.0,11.0,14.0,1.0714285714285714,15.0,15.0,10.0,13.0,1.0,13.0,,,,,
1382,1382,8 jun 2022,43,15,22,2.35,26,20.0,8.0,12.0,1.25,15.0,23.0,7.0,10.0,1.1,11.0,,,,,
1383,1383,9 jun 2022,54,26,30,2.289592760180996,34,25.0,13.0,13.0,1.2307692307692308,16.0,29.0,13.0,17.0,1.0588235294117647,18.0,,,,,
1384,1384,10 jun 2022,10,4,9,2.0,9,7.0,2.0,6.0,1.0,6.0,3.0,2.0,3.0,1.0,3.0,,,,,
1385,1385,11 jun 2022,26,10,11,2.142857142857143,12,6.0,4.0,4.0,1.0,4.0,20.0,6.0,7.0,1.1428571428571428,8.0,,,,,
1386,1386,12 jun 2022,30,9,9,2.0,9,4.0,4.0,4.0,1.0,4.0,26.0,5.0,5.0,1.0,5.0,,,,,
1387,1387,13 jun 2022,40,11,18,2.083333333333333,19,28.0,7.0,12.0,1.0833333333333333,13.0,12.0,4.0,6.0,1.0,6.0,,,,,
0,0,14 jun 2022,38,23,23,2.330357142857143,27,30.0,16.0,16.0,1.1875,19.0,8.0,7.0,7.0,1.1428571428571428,8.0,,,,,
1,1,15 jun 2022,35,22,23,2.090909090909091,24,21.0,10.0,11.0,1.0909090909090908,12.0,14.0,12.0,12.0,1.0,12.0,,,,,
2,2,16 jun 2022,46,16,21,2.230769230769231,24,37.0,10.0,13.0,1.2307692307692308,16.0,9.0,6.0,8.0,1.0,8.0,,,,,
3,3,17 jun 2022,32,10,13,2.25,14,20.0,2.0,4.0,1.25,5.0,12.0,8.0,9.0,1.0,9.0,,,,,
4,4,18 jun 2022,15,9,10,2.0,10,8.0,7.0,7.0,1.0,7.0,7.0,2.0,3.0,1.0,3.0,,,,,
5,5,19 jun 2022,12,6,7,2.0,7,9.0,3.0,4.0,1.0,4.0,3.0,3.0,3.0,1.0,3.0,,,,,
6,6,20 jun 2022,9,5,6,2.0,6,2.0,1.0,1.0,1.0,1.0,7.0,4.0,5.0,1.0,5.0,,,,,
7,7,21 jun 2022,68,36,40,2.1724137931034484,45,52.0,27.0,29.0,1.1724137931034482,34.0,16.0,9.0,11.0,1.0,11.0,,,,,
8,8,22 jun 2022,26,9,13,2.4,15,17.0,5.0,8.0,1.0,8.0,9.0,4.0,5.0,1.4,7.0,,,,,
9,9,23 jun 2022,53,21,23,2.6607142857142856,31,41.0,15.0,16.0,1.375,22.0,12.0,6.0,7.0,1.2857142857142858,9.0,,,,,
10,10,24 jun 2022,21,10,13,2.166666666666667,14,11.0,4.0,6.0,1.1666666666666667,7.0,10.0,6.0,7.0,1.0,7.0,,,,,
11,11,25 jun 2022,34,14,17,2.3666666666666667,20,17.0,9.0,12.0,1.1666666666666667,14.0,17.0,5.0,5.0,1.2,6.0,,,,,
12,12,26 jun 2022,9,6,6,2.0,6,6.0,4.0,4.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,,,,,
13,13,27 jun 2022,10,5,7,2.9,10,3.0,1.0,2.0,1.5,3.0,7.0,4.0,5.0,1.4,7.0,,,,,
14,14,28 jun 2022,60,30,39,2.2217741935483866,43,47.0,24.0,31.0,1.0967741935483872,34.0,13.0,6.0,8.0,1.125,9.0,,,,,
15,15,29 jun 2022,25,13,18,2.2,20,10.0,5.0,8.0,1.0,8.0,15.0,8.0,10.0,1.2,12.0,,,,,
16,16,30 jun 2022,91,41,50,2.47948717948718,59,74.0,34.0,39.0,1.1794871794871795,46.0,17.0,7.0,11.0,1.3,13.0,,,,,
17,17,1 jul 2022,25,14,19,2.3833333333333333,22,18.0,10.0,15.0,1.1333333333333333,17.0,7.0,4.0,4.0,1.25,5.0,,,,,
18,18,2 jul 2022,26,16,16,2.0,16,20.0,12.0,12.0,1.0,12.0,6.0,4.0,4.0,1.0,4.0,,,,,
19,19,3 jul 2022,18,9,9,2.166666666666667,10,7.0,3.0,3.0,1.0,3.0,11.0,6.0,6.0,1.1666666666666667,7.0,,,,,
20,20,4 jul 2022,147,10,14,2.6363636363636367,21,5.0,2.0,3.0,1.0,3.0,142.0,8.0,11.0,1.6363636363636365,18.0,,,,,
21,21,5 jul 2022,23,8,11,3.6,14,5.0,4.0,5.0,1.0,5.0,17.0,3.0,5.0,1.6,8.0,1.0,1.0,1.0,1.0,1.0
22,22,6 jul 2022,12,9,11,2.2,12,6.0,5.0,6.0,1.0,6.0,6.0,4.0,5.0,1.2,6.0,,,,,
23,23,7 jul 2022,107,65,70,3.448717948717949,86,45.0,27.0,30.0,1.1666666666666667,35.0,61.0,37.0,39.0,1.2820512820512822,50.0,1.0,1.0,1.0,1.0,1.0
24,24,8 jul 2022,26,12,16,2.745454545454545,23,9.0,4.0,5.0,1.2,6.0,17.0,8.0,11.0,1.5454545454545454,17.0,,,,,
25,25,9 jul 2022,5,4,5,2.0,5,2.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,,,,,
26,26,10 jul 2022,6,2,2,1.0,2,6.0,2.0,2.0,1.0,2.0,,,,,,,,,,
27,27,11 jul 2022,1,0,1,1.0,1,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,
28,28,12 jul 2022,17,9,9,2.0,9,5.0,4.0,4.0,1.0,4.0,12.0,5.0,5.0,1.0,5.0,,,,,
29,29,13 jul 2022,15,8,9,2.166666666666667,10,9.0,5.0,6.0,1.1666666666666667,7.0,6.0,3.0,3.0,1.0,3.0,,,,,
30,30,14 jul 2022,4,2,4,2.0,4,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,
31,31,15 jul 2022,1,1,1,1.0,1,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
32,32,16 jul 2022,3,2,3,1.0,3,,,,,,3.0,2.0,3.0,1.0,3.0,,,,,
33,33,17 jul 2022,9,6,6,2.333333333333333,7,3.0,3.0,3.0,1.0,3.0,6.0,3.0,3.0,1.3333333333333333,4.0,,,,,
34,34,18 jul 2022,14,4,4,2.0,4,6.0,2.0,2.0,1.0,2.0,8.0,2.0,2.0,1.0,2.0,,,,,
35,35,19 jul 2022,6,2,4,2.0,4,3.0,2.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,,,,,
36,36,20 jul 2022,14,8,8,2.533333333333333,10,8.0,3.0,3.0,1.3333333333333333,4.0,6.0,5.0,5.0,1.2,6.0,,,,,
37,37,21 jul 2022,5,5,5,1.0,5,5.0,5.0,5.0,1.0,5.0,,,,,,,,,,
38,38,22 jul 2022,10,8,9,2.166666666666667,10,2.0,2.0,3.0,1.0,3.0,8.0,6.0,6.0,1.1666666666666667,7.0,,,,,
39,39,23 jul 2022,16,8,8,2.0,8,10.0,5.0,5.0,1.0,5.0,6.0,3.0,3.0,1.0,3.0,,,,,
40,40,24 jul 2022,1,1,1,1.0,1,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
41,41,25 jul 2022,12,6,6,2.5,7,6.0,2.0,2.0,1.5,3.0,6.0,4.0,4.0,1.0,4.0,,,,,
42,42,26 jul 2022,2,2,3,2.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,
43,43,27 jul 2022,14,8,9,2.0,9,3.0,3.0,3.0,1.0,3.0,11.0,5.0,6.0,1.0,6.0,,,,,
44,44,28 jul 2022,50,15,17,2.3269230769230766,19,40.0,12.0,13.0,1.0769230769230769,14.0,10.0,3.0,4.0,1.25,5.0,,,,,
45,45,29 jul 2022,10,9,9,2.0,9,4.0,4.0,4.0,1.0,4.0,6.0,5.0,5.0,1.0,5.0,,,,,
46,46,30 jul 2022,5,4,4,2.0,4,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,,,,,
47,47,31 jul 2022,2,2,3,2.0,3,2.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,,,,,
48,48,1 ago 2022,36,14,17,2.166666666666667,19,29.0,9.0,12.0,1.1666666666666667,14.0,7.0,5.0,5.0,1.0,5.0,,,,,
49,49,2 ago 2022,37,15,24,2.7142857142857144,29,25.0,12.0,16.0,1.4285714285714286,20.0,12.0,3.0,8.0,1.2857142857142858,9.0,,,,,
50,50,3 ago 2022,61,21,33,2.6444444444444444,38,42.0,15.0,22.0,1.4444444444444444,26.0,19.0,6.0,11.0,1.2,12.0,,,,,
51,51,4 ago 2022,33,15,20,2.25,22,9.0,6.0,7.0,1.0,7.0,24.0,9.0,13.0,1.25,15.0,,,,,
52,52,5 ago 2022,18,14,14,2.0,14,9.0,6.0,6.0,1.0,6.0,9.0,8.0,8.0,1.0,8.0,,,,,
53,53,6 ago 2022,8,6,6,2.0,6,1.0,1.0,1.0,1.0,1.0,7.0,5.0,5.0,1.0,5.0,,,,,
54,54,7 ago 2022,7,4,5,2.333333333333333,5,6.0,3.0,4.0,1.3333333333333333,4.0,1.0,1.0,1.0,1.0,1.0,,,,,
55,55,8 ago 2022,76,12,21,2.5656565656565657,26,29.0,8.0,10.0,1.1111111111111112,10.0,47.0,4.0,11.0,1.4545454545454546,16.0,,,,,
56,56,9 ago 2022,57,17,22,2.367647058823529,24,6.0,3.0,5.0,1.25,5.0,51.0,14.0,17.0,1.1176470588235294,19.0,,,,,
57,57,10 ago 2022,94,37,42,2.2899159663865545,47,79.0,32.0,35.0,1.1470588235294117,39.0,15.0,5.0,7.0,1.1428571428571428,8.0,,,,,
58,58,11 ago 2022,48,18,27,2.4285714285714293,29,27.0,12.0,18.0,1.4285714285714286,20.0,21.0,6.0,9.0,1.0,9.0,,,,,
59,59,12 ago 2022,32,13,18,2.7222222222222223,20,11.0,6.0,9.0,1.5,9.0,21.0,7.0,9.0,1.2222222222222223,11.0,,,,,
60,60,13 ago 2022,6,6,6,2.0,6,5.0,5.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,
61,61,14 ago 2022,4,3,4,2.5,5,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.5,3.0,,,,,
62,62,15 ago 2022,13,5,5,2.0,5,3.0,2.0,2.0,1.0,2.0,10.0,3.0,3.0,1.0,3.0,,,,,
63,63,16 ago 2022,94,19,25,2.5846153846153843,30,25.0,9.0,12.0,1.2,12.0,69.0,10.0,13.0,1.3846153846153846,18.0,,,,,
64,64,17 ago 2022,34,10,18,2.793650793650793,22,21.0,6.0,10.0,1.2222222222222223,11.0,13.0,4.0,8.0,1.5714285714285714,11.0,,,,,
65,65,18 ago 2022,39,16,22,2.333333333333333,23,27.0,12.0,17.0,1.1333333333333333,17.0,12.0,4.0,5.0,1.2,6.0,,,,,
66,66,19 ago 2022,23,11,15,2.25,15,10.0,3.0,5.0,1.25,5.0,13.0,8.0,10.0,1.0,10.0,,,,,
67,67,20 ago 2022,13,4,7,2.666666666666667,8,7.0,3.0,4.0,1.6666666666666667,5.0,6.0,1.0,3.0,1.0,3.0,,,,,
68,68,21 ago 2022,5,5,5,2.5,6,3.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,1.5,3.0,,,,,
69,69,22 ago 2022,20,11,15,2.5535714285714293,19,10.0,5.0,7.0,1.4285714285714286,10.0,10.0,6.0,8.0,1.125,9.0,,,,,
70,70,23 ago 2022,15,4,8,3.0,9,8.0,3.0,3.0,1.0,3.0,7.0,1.0,5.0,2.0,6.0,,,,,
71,71,24 ago 2022,102,32,34,2.5217391304347827,45,87.0,22.0,24.0,1.5217391304347827,35.0,15.0,10.0,10.0,1.0,10.0,,,,,
72,72,25 ago 2022,45,15,22,3.166666666666667,26,21.0,6.0,10.0,2.0,12.0,24.0,9.0,12.0,1.1666666666666667,14.0,,,,,
73,73,26 ago 2022,28,10,15,2.666666666666667,16,13.0,6.0,8.0,1.5,9.0,15.0,4.0,7.0,1.1666666666666667,7.0,,,,,
74,74,27 ago 2022,28,8,11,2.416666666666667,12,11.0,5.0,7.0,1.1666666666666667,7.0,17.0,3.0,4.0,1.25,5.0,,,,,
75,75,28 ago 2022,26,14,16,2.4444444444444446,18,10.0,6.0,7.0,1.3333333333333333,8.0,16.0,8.0,9.0,1.1111111111111112,10.0,,,,,
76,76,29 ago 2022,49,10,12,2.5,13,8.0,4.0,5.0,1.5,6.0,41.0,6.0,7.0,1.0,7.0,,,,,
77,77,30 ago 2022,89,8,12,2.4444444444444446,16,5.0,3.0,3.0,1.0,3.0,84.0,5.0,9.0,1.4444444444444444,13.0,,,,,
78,78,31 ago 2022,22,4,7,1.3333333333333333,8,,,,,,22.0,4.0,7.0,1.3333333333333333,8.0,,,,,
79,79,1 sept 2022,17,8,11,2.125,12,5.0,3.0,3.0,1.0,3.0,12.0,5.0,8.0,1.125,9.0,,,,,
80,80,2 sept 2022,31,5,6,5.6,12,13.0,4.0,5.0,1.6,8.0,18.0,1.0,1.0,4.0,4.0,,,,,
81,81,3 sept 2022,22,8,9,2.75,11,5.0,4.0,4.0,1.0,4.0,17.0,4.0,5.0,1.75,7.0,,,,,
82,82,4 sept 2022,4,1,3,4.0,4,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,,,,,
83,83,5 sept 2022,26,9,13,2.142857142857143,14,13.0,6.0,6.0,1.0,6.0,13.0,3.0,7.0,1.1428571428571428,8.0,,,,,
84,84,6 sept 2022,45,16,18,2.625,24,29.0,10.0,10.0,1.5,15.0,16.0,6.0,8.0,1.125,9.0,,,,,
85,85,7 sept 2022,45,18,24,2.682539682539683,32,34.0,12.0,15.0,1.5714285714285714,22.0,11.0,6.0,9.0,1.1111111111111112,10.0,,,,,
86,86,8 sept 2022,72,21,30,2.8545454545454545,37,27.0,9.0,13.0,1.4545454545454546,16.0,45.0,12.0,17.0,1.4,21.0,,,,,
87,87,9 sept 2022,26,11,16,2.583333333333333,18,11.0,5.0,8.0,1.3333333333333333,8.0,15.0,6.0,8.0,1.25,10.0,,,,,
88,88,10 sept 2022,34,11,18,2.4444444444444446,19,23.0,7.0,12.0,1.4444444444444444,13.0,11.0,4.0,6.0,1.0,6.0,,,,,
89,89,11 sept 2022,7,5,5,2.0,5,4.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,,,,,
90,90,12 sept 2022,13,8,12,2.416666666666667,12,8.0,6.0,7.0,1.1666666666666667,7.0,5.0,2.0,5.0,1.25,5.0,,,,,
91,91,13 sept 2022,39,13,16,2.7333333333333334,19,13.0,8.0,10.0,1.3333333333333333,12.0,26.0,5.0,6.0,1.4,7.0,,,,,
92,92,14 sept 2022,19,12,15,2.267857142857143,17,9.0,7.0,7.0,1.1428571428571428,8.0,10.0,5.0,8.0,1.125,9.0,,,,,
93,93,15 sept 2022,72,31,36,2.25,39,38.0,19.0,20.0,1.05,21.0,34.0,12.0,16.0,1.2,18.0,,,,,
94,94,16 sept 2022,22,10,16,2.4444444444444446,17,18.0,7.0,12.0,1.4444444444444444,13.0,4.0,3.0,4.0,1.0,4.0,,,,,
95,95,17 sept 2022,17,9,9,2.0,9,15.0,8.0,8.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,,,,,
96,96,18 sept 2022,4,2,3,5.0,5,2.0,1.0,2.0,3.0,3.0,,,,,,2.0,1.0,1.0,2.0,2.0
97,97,19 sept 2022,33,13,18,2.4393939393939394,21,14.0,5.0,7.0,1.1666666666666667,7.0,19.0,8.0,11.0,1.2727272727272727,14.0,,,,,
98,98,20 sept 2022,36,14,16,2.5,18,12.0,4.0,6.0,1.4,7.0,24.0,10.0,10.0,1.1,11.0,,,,,
99,99,21 sept 2022,50,15,21,2.45,23,41.0,13.0,16.0,1.2,18.0,9.0,2.0,5.0,1.25,5.0,,,,,
100,100,22 sept 2022,7,6,7,3.25,9,4.0,4.0,4.0,1.25,5.0,3.0,2.0,3.0,2.0,4.0,,,,,
101,101,23 sept 2022,6,3,5,3.5,5,3.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,1.5,3.0,,,,,
102,102,24 sept 2022,4,2,3,2.0,4,4.0,2.0,3.0,2.0,4.0,,,,,,,,,,
103,103,25 sept 2022,15,4,6,5.0,7,10.0,1.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,3.0,,,,,
104,104,26 sept 2022,45,18,20,2.215909090909091,21,34.0,11.0,12.0,1.0909090909090908,12.0,11.0,7.0,8.0,1.125,9.0,,,,,
105,105,27 sept 2022,15,13,15,2.166666666666667,16,2.0,2.0,2.0,1.0,2.0,13.0,11.0,13.0,1.1666666666666667,14.0,,,,,
106,106,28 sept 2022,61,19,28,2.291208791208791,31,33.0,8.0,15.0,1.2142857142857142,17.0,28.0,11.0,13.0,1.0769230769230769,14.0,,,,,
107,107,29 sept 2022,54,20,26,2.3766233766233764,30,32.0,8.0,12.0,1.0909090909090908,12.0,22.0,12.0,14.0,1.2857142857142858,18.0,,,,,
108,108,30 sept 2022,40,8,17,3.1,20,11.0,3.0,8.0,1.6,8.0,29.0,5.0,9.0,1.5,12.0,,,,,
109,109,1 oct 2022,5,3,7,4.333333333333333,7,4.0,2.0,4.0,1.3333333333333333,4.0,1.0,1.0,3.0,3.0,3.0,,,,,
110,110,2 oct 2022,8,5,6,2.0,6,5.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,,,,,
