,Fecha,Número de vistas de página,Usuarios nuevos,Usuarios,Número de sesiones por usuario,Sesiones,Argentina,Otros Paises,desktop,mobile,tablet,Categoría de dispositivo promedio,Categoría de dispositivo std,Linux,Android,iOS,Windows,Macintosh,Windows Phone,Sistema operativo (not set),Chrome OS,BlackBerry,FreeBSD,Playstation 4,Sistema operativo promedio,Sistema operativo std,Direct,Organic Search,Referral,Social,Paid Search,Agrupación de canales predeterminada promedio,Agrupación de canales predeterminada std
1318,19 may 2022,51,24,32,1.0625,34,42,9,22,28,1,17.0,11.575836902790224,0,25,4,22,0,0,0,0,0,0,0,4.636363636363637,8.987594756336774,6,39,1,5,0,10.2,14.579437574886073
1319,20 may 2022,52,23,24,1.0,24,41,11,33,19,0,17.333333333333332,13.523641850067197,0,16,3,32,0,0,1,0,0,0,0,4.727272727272728,9.742977975686426,9,41,2,0,0,10.4,15.653753543479596
1320,21 may 2022,46,11,13,1.2307692307692308,16,44,2,24,22,0,15.333333333333336,10.873004286866728,0,8,14,24,0,0,0,0,0,0,0,4.181818181818182,7.649339624713683,3,40,0,3,0,9.2,15.45833108715168
1321,22 may 2022,104,12,15,1.0,15,98,6,94,10,0,34.666666666666664,42.153159892099296,0,9,1,93,1,0,0,0,0,0,0,9.454545454545457,26.54109553251553,89,14,0,1,0,20.8,34.51028832102103
1322,23 may 2022,50,19,25,1.0,25,41,9,36,14,0,16.666666666666668,14.817407180595248,7,8,6,29,0,0,0,0,0,0,0,4.545454545454546,8.32699483458508,28,19,3,0,0,10.0,11.436782764396636
1323,24 may 2022,65,17,23,1.2173913043478262,28,51,14,52,13,0,21.66666666666667,22.095751225568733,1,13,0,40,11,0,0,0,0,0,0,5.909090909090909,11.704346865040787,11,51,1,2,0,13.0,19.40103090044444
1324,25 may 2022,129,22,26,1.0384615384615383,27,122,7,89,40,0,43.0,36.395970472933776,0,40,0,88,1,0,0,0,0,0,0,11.727272727272727,26.683637850293568,28,84,1,16,0,25.8,30.883005035132193
1325,26 may 2022,76,20,23,1.1304347826086956,26,69,7,62,14,0,25.33333333333333,26.5497436689865,0,14,0,61,1,0,0,0,0,0,0,6.909090909090909,17.562638782134517,7,59,10,0,0,15.2,22.247696509976038
1326,27 may 2022,122,38,40,1.05,42,113,9,61,61,0,40.66666666666666,28.75567576825293,0,55,6,52,9,0,0,0,0,0,0,11.090909090909092,20.21005395815992,21,96,1,4,0,24.4,36.598360619022266
1327,28 may 2022,41,21,28,1.0,28,34,7,31,10,0,13.666666666666664,12.918548250050735,0,10,0,27,4,0,0,0,0,0,0,3.727272727272727,7.932567039408539,5,31,5,0,0,8.2,11.617228585166085
1328,29 may 2022,53,23,29,1.0689655172413792,31,48,5,29,24,0,17.666666666666668,12.657891697365015,0,23,1,29,0,0,0,0,0,0,0,4.818181818181818,10.070823581182712,8,43,2,0,0,10.6,16.463292501805338
1329,30 may 2022,140,45,55,1.0909090909090908,60,132,8,84,56,0,46.66666666666666,34.92213560989012,2,54,2,78,4,0,0,0,0,0,0,12.727272727272727,25.65891979973545,31,102,5,2,0,28.0,38.66264346885764
1330,31 may 2022,149,42,55,1.181818181818182,65,144,5,105,44,0,49.66666666666666,43.05293898859351,0,44,0,103,2,0,0,0,0,0,0,13.545454545454545,30.940892730740767,50,76,23,0,0,29.8,29.54589650019102
1331,1 jun 2022,57,29,32,1.0625,34,38,19,25,32,0,19.0,13.73559851869101,0,31,1,23,2,0,0,0,0,0,0,5.181818181818182,10.443076713290457,24,19,4,10,0,11.4,8.979977728257458
1332,2 jun 2022,90,32,36,1.0555555555555556,38,80,10,58,32,0,30.0,23.720595832876263,2,29,3,56,0,0,0,0,0,0,0,8.181818181818182,17.19840469249814,9,75,4,2,0,18.0,28.65658737533135
1333,3 jun 2022,50,26,32,1.03125,33,46,4,42,8,0,16.666666666666668,18.208667044996886,2,6,2,40,0,0,0,0,0,0,0,4.545454545454546,11.348717479510714,18,26,5,1,0,10.0,10.256705123966467
1334,4 jun 2022,95,23,25,1.08,27,82,13,48,47,0,31.66666666666667,22.395436042987765,1,47,0,47,0,0,0,0,0,0,0,8.636363636363637,18.087025622466744,30,57,2,6,0,19.0,21.835750502329887
1335,5 jun 2022,54,26,31,1.064516129032258,33,44,10,33,21,0,18.0,13.638181696985855,1,18,3,32,0,0,0,0,0,0,0,4.909090909090909,9.967716483770314,10,43,0,1,0,10.8,16.533602148352312
1336,6 jun 2022,138,39,54,1.037037037037037,56,131,7,86,52,0,46.0,35.364765892999586,1,51,1,74,11,0,0,0,0,0,0,12.545454545454545,24.250074550451988,8,113,10,7,0,27.6,42.832697790356384
1337,7 jun 2022,232,37,50,1.18,59,218,14,146,86,0,77.33333333333333,59.918463116323515,8,84,2,132,6,0,0,0,0,0,0,21.09090909090909,42.309368284436715,70,153,5,4,0,46.4,59.30463725544572
1338,8 jun 2022,206,29,39,1.1794871794871795,46,203,3,84,121,1,68.66666666666667,50.1752484354144,0,122,0,84,0,0,0,0,0,0,0,18.727272727272727,40.54423153475476,16,183,6,1,0,41.2,71.12636641921195
1339,9 jun 2022,78,23,33,1.0909090909090908,36,66,12,51,27,0,26.0,20.83266665599966,2,26,1,48,1,0,0,0,0,0,0,7.090909090909091,14.871904845009205,28,46,3,1,0,15.6,18.402173784637508
1340,10 jun 2022,112,25,33,1.0909090909090908,36,70,42,87,24,1,37.333333333333336,36.353205574688396,1,25,0,86,0,0,0,0,0,0,0,10.181818181818182,25.012063205284047,49,56,7,0,0,22.4,24.808063205337092
1341,11 jun 2022,37,20,23,1.0,23,33,4,16,20,1,12.333333333333336,8.178562764256865,0,20,1,16,0,0,0,0,0,0,0,3.363636363636364,6.957961133873619,3,29,5,0,0,7.4,10.96540012949824
1342,12 jun 2022,38,17,23,1.1304347826086956,26,32,6,27,11,0,12.666666666666664,11.08552609887726,1,10,1,26,0,0,0,0,0,0,0,3.4545454545454546,7.667684685076197,6,31,1,0,0,7.6,11.909659944767526
1343,13 jun 2022,112,32,43,1.0930232558139534,47,98,14,49,63,0,37.333333333333336,27.01028610651053,1,61,2,47,1,0,0,0,0,0,0,10.181818181818182,20.8798214108445,23,78,3,8,0,22.4,28.9039789648415
1344,14 jun 2022,83,33,46,1.0869565217391304,50,81,2,39,44,0,27.66666666666667,19.669491322575904,0,44,0,36,3,0,0,0,0,0,0,7.545454545454546,15.417602905083625,22,55,4,2,0,16.6,20.74222745994268
1345,15 jun 2022,281,128,147,1.1088435374149659,163,223,58,124,157,0,93.66666666666669,67.58862494697034,0,130,27,103,21,0,0,0,0,0,0,25.54545454545455,44.21098924756076,136,97,5,43,0,56.2,52.89007468325225
1346,16 jun 2022,208,95,115,1.1565217391304348,133,175,33,81,125,2,69.33333333333333,50.88767587103536,3,106,21,74,4,0,0,0,0,0,0,18.90909090909091,34.69989401465226,101,81,8,18,0,41.6,41.22426469932483
1347,17 jun 2022,112,77,82,1.0731707317073171,88,86,26,39,72,1,37.333333333333336,29.00957696271277,3,65,8,36,0,0,0,0,0,0,0,10.181818181818182,20.121531578332977,29,24,39,20,0,22.4,12.877888025604198
1348,18 jun 2022,80,52,56,1.0357142857142858,58,59,21,30,48,2,26.66666666666667,18.926759422104517,1,48,2,28,1,0,0,0,0,0,0,7.272727272727272,15.11225215807545,12,19,14,35,0,16.0,11.366617790706258
1349,19 jun 2022,57,22,28,1.0357142857142858,29,42,15,23,32,2,19.0,12.569805089976535,0,30,4,23,0,0,0,0,0,0,0,5.181818181818182,10.223130474283053,13,29,10,5,0,11.4,9.850888284819801
1350,20 jun 2022,73,41,49,1.0612244897959184,52,58,15,40,33,0,24.33333333333333,17.441967269268172,0,29,4,39,1,0,0,0,0,0,0,6.636363636363638,13.123696314631697,10,41,22,0,0,14.6,15.48676854608475
1351,21 jun 2022,128,33,49,1.0408163265306123,51,119,9,89,39,0,42.66666666666666,36.42648609032841,1,38,1,85,3,0,0,0,0,0,0,11.636363636363635,25.567282812477803,60,54,11,3,0,25.6,25.958428303732106
1352,22 jun 2022,143,38,51,1.2156862745098038,62,134,9,118,25,0,47.66666666666666,50.76963221804503,1,24,1,116,1,0,0,0,0,0,0,13.0,33.270243325065884,47,85,4,7,0,28.6,32.891336245278936
1353,23 jun 2022,226,39,49,1.3061224489795915,64,215,11,117,108,1,75.33333333333333,52.68986830712544,2,107,2,115,0,0,0,0,0,0,0,20.545454545454547,42.681406716963345,89,124,5,8,0,45.2,51.32406842798026
1354,24 jun 2022,253,41,56,1.1428571428571428,64,230,23,136,116,1,84.33333333333333,59.48856099191582,1,114,3,132,3,0,0,0,0,0,0,23.0,47.30942631423274,112,134,1,6,0,50.6,59.55703149083239
1355,25 jun 2022,72,20,29,1.1034482758620692,32,66,6,19,53,0,24.0,21.924111536540465,0,51,2,18,0,0,1,0,0,0,0,6.545454545454546,14.9506073842177,36,32,1,3,0,14.4,16.082288394379702
1356,26 jun 2022,82,26,33,1.0909090909090908,36,76,6,61,21,0,27.33333333333333,25.30261295246446,0,20,1,58,3,0,0,0,0,0,0,7.454545454545454,16.956434211149016,10,68,3,1,0,16.4,26.035360569809665
1357,27 jun 2022,198,28,44,1.1136363636363635,49,167,31,170,28,0,66.0,74.42221890448221,5,28,0,164,1,0,0,0,0,0,0,18.0,46.84791641820661,42,147,9,0,0,39.6,55.880586969000255
1358,28 jun 2022,122,33,39,1.0,39,114,8,89,33,0,40.66666666666666,36.736297521056144,1,31,2,87,1,0,0,0,0,0,0,11.090909090909092,25.553702971138843,74,47,1,0,0,24.4,30.689411854905266
1359,29 jun 2022,267,39,50,1.08,54,255,12,232,35,0,89.0,102.12084344866463,2,32,3,228,2,0,0,0,0,0,0,24.272727272727273,65.04836090324143,17,233,3,14,0,53.4,90.027995645799
1360,30 jun 2022,85,31,41,1.048780487804878,43,79,6,48,37,0,28.33333333333333,20.531818125912658,0,35,2,45,3,0,0,0,0,0,0,7.727272727272727,15.392388373306812,24,45,2,14,0,17.0,16.46815108019112
1361,1 jul 2022,121,28,41,1.146341463414634,47,110,11,92,29,0,40.333333333333336,38.4042821686448,0,20,9,91,0,0,1,0,0,0,0,11.0,25.99300605232807,9,100,2,10,0,24.2,38.09671901883416
1362,2 jul 2022,53,20,23,1.1304347826086956,26,43,10,10,43,0,17.666666666666668,18.372685039360885,1,43,0,9,0,0,0,0,0,0,0,4.818181818181818,12.34222745343792,12,40,0,1,0,10.6,15.383107618423526
1363,3 jul 2022,41,20,23,1.0434782608695652,24,36,5,26,15,0,13.666666666666664,10.656244908763853,0,14,1,22,3,0,1,0,0,0,0,3.727272727272727,6.994685113335035,4,28,4,5,0,8.2,10.047885349664377
1364,4 jul 2022,152,28,43,1.1162790697674418,48,144,8,67,56,29,50.66666666666666,15.965240019770727,0,84,1,67,0,0,0,0,0,0,0,13.818181818181818,29.303484688276118,24,125,1,2,0,30.4,48.13564168056764
1365,5 jul 2022,119,34,47,1.0425531914893618,49,105,14,57,62,0,39.66666666666666,28.122746823325933,2,62,0,49,5,0,1,0,0,0,0,10.818181818181818,21.29369595921069,31,88,0,0,0,23.8,34.271854341427165
1366,6 jul 2022,167,33,47,1.127659574468085,53,161,6,125,42,0,55.66666666666666,51.937997223184844,7,30,12,118,0,0,0,0,0,0,0,15.181818181818182,33.68522250002265,20,129,3,15,0,33.4,48.36775785582788
1367,7 jul 2022,129,30,38,1.0263157894736843,39,120,9,115,14,0,43.0,51.23150072627842,1,11,3,114,0,0,0,0,0,0,0,11.727272727272727,32.4936103063941,10,109,1,9,0,25.8,41.79665058350968
1368,8 jul 2022,75,28,39,1.1025641025641026,43,62,13,42,33,0,25.0,18.05547008526779,1,29,4,41,0,0,0,0,0,0,0,6.8181818181818175,13.576839783705068,21,46,6,2,0,15.0,17.158088471621774
1369,9 jul 2022,52,11,11,1.0909090909090908,12,49,3,39,13,0,17.333333333333332,16.21384867602041,0,13,0,35,4,0,0,0,0,0,0,4.727272727272728,10.287599853406123,4,19,29,0,0,10.4,11.637869220780926
1370,10 jul 2022,26,10,13,1.1538461538461535,15,23,3,6,20,0,8.666666666666666,8.379870059984357,0,20,0,5,1,0,0,0,0,0,0,2.363636363636364,5.756778254177298,1,25,0,0,0,5.2,9.907572861200668
1371,11 jul 2022,356,17,26,1.0769230769230769,28,353,3,329,27,0,118.66666666666669,149.13603037346658,0,27,0,307,22,0,0,0,0,0,0,32.36363636363637,87.35535860887957,24,332,0,0,0,71.2,130.7308685812192
1372,12 jul 2022,103,19,29,1.1379310344827591,33,97,6,85,18,0,34.333333333333336,36.572606627851336,4,18,0,78,3,0,0,0,0,0,0,9.363636363636363,22.296647637431253,8,47,1,47,0,20.6,21.731083728153084
1373,13 jul 2022,49,8,16,1.25,20,47,2,28,21,0,16.333333333333332,11.897712198383164,0,20,1,24,4,0,0,0,0,0,0,4.454545454545454,8.392243565704923,13,36,0,0,0,9.8,14.034243834279067
1374,14 jul 2022,93,21,25,1.08,27,63,30,55,38,0,31.0,22.992752481307374,0,37,1,55,0,0,0,0,0,0,0,8.454545454545455,18.112595498781484,4,64,22,3,0,18.6,23.979991659714983
1375,15 jul 2022,52,19,24,1.125,27,46,6,26,26,0,17.333333333333332,12.25651754056682,1,26,0,25,0,0,0,0,0,0,0,4.727272727272728,9.798802423032106,2,50,0,0,0,10.4,19.815145722401336
1376,16 jul 2022,65,12,15,1.1333333333333333,17,61,4,52,11,2,21.66666666666667,21.76133165859929,0,11,2,52,0,0,0,0,0,0,0,5.909090909090909,14.90853657506052,40,22,1,2,0,13.0,15.773395322504284
1377,17 jul 2022,172,85,87,1.0689655172413792,93,129,43,92,74,6,57.33333333333334,37.03451843288306,4,74,6,85,2,0,0,1,0,0,0,15.636363636363635,30.25429414231287,47,105,10,10,0,34.4,38.77421823841197
1378,18 jul 2022,136,64,71,1.1408450704225352,81,113,23,60,66,10,45.33333333333334,25.10422717835031,3,73,3,53,3,0,1,0,0,0,0,12.363636363636365,24.27970618091177,28,95,6,7,0,27.2,35.1988636180204
1379,19 jul 2022,92,39,47,1.0,47,75,17,48,44,0,30.66666666666667,21.746008573733455,0,43,1,44,4,0,0,0,0,0,0,8.363636363636363,16.603793253748467,21,59,0,12,0,18.4,21.78623418583395
1380,20 jul 2022,59,24,25,1.28,32,43,16,37,22,0,19.666666666666668,15.195028426721974,0,20,2,19,18,0,0,0,0,0,0,5.363636363636363,8.380417946539282,12,44,3,0,0,11.8,16.690116836020053
1381,21 jul 2022,54,19,26,1.0769230769230769,28,34,20,32,22,0,18.0,13.36662510384228,0,21,1,32,0,0,0,0,0,0,0,4.909090909090909,10.448614918686989,21,32,0,1,0,10.8,13.287588193498474
1382,22 jul 2022,49,26,31,1.064516129032258,33,41,8,24,25,0,16.333333333333332,11.556623882239812,0,21,4,22,1,0,1,0,0,0,0,4.454545454545454,8.116914285654442,17,27,4,1,0,9.8,10.533755265810957
1383,23 jul 2022,43,27,28,1.0,28,30,13,11,32,0,14.333333333333336,13.27487183449325,0,30,2,6,1,0,4,0,0,0,0,3.9090909090909087,8.468707591153612,13,26,0,4,0,8.6,9.911609354691091
1384,24 jul 2022,47,20,22,1.0909090909090908,24,23,24,3,44,0,15.666666666666664,20.07209228976613,0,43,1,3,0,0,0,0,0,0,0,4.2727272727272725,12.277776739006637,3,44,0,0,0,9.4,17.338973441354597
1385,25 jul 2022,117,23,35,1.1142857142857143,39,87,30,45,56,16,39.0,16.872067646458348,0,68,4,43,2,0,0,0,0,0,0,10.636363636363637,21.843545862972164,12,61,3,41,0,23.4,23.736891119099823
1386,26 jul 2022,120,41,48,1.1041666666666667,53,116,4,67,53,0,40.0,28.855964143772198,2,51,2,62,3,0,0,0,0,0,0,10.909090909090908,21.643619868028907,29,84,0,7,0,24.0,31.830802691732426
1387,27 jul 2022,136,37,49,1.0816326530612246,53,126,10,79,57,0,45.33333333333334,33.289971796657056,3,56,1,70,6,0,0,0,0,0,0,12.363636363636365,24.12193542390497,48,73,6,9,0,27.2,28.46330971619428
1388,28 jul 2022,147,30,41,1.0731707317073171,44,139,8,75,72,0,49.0,34.66987164671943,2,72,0,72,1,0,0,0,0,0,0,13.363636363636365,27.648023855973786,50,86,0,11,0,29.4,33.749666665020555
1389,29 jul 2022,140,34,50,1.14,57,132,8,99,41,0,46.66666666666666,40.614720921798245,1,40,1,98,0,0,0,0,0,0,0,12.727272727272727,29.27018622511467,34,99,3,4,0,28.0,37.581910542174406
1390,30 jul 2022,110,20,30,1.0,30,106,4,76,34,0,36.66666666666666,31.08411527166605,0,32,2,76,0,0,0,0,0,0,0,10.0,22.77159314904108,61,48,1,0,0,22.0,26.85516710057861
1391,31 jul 2022,67,20,22,1.1363636363636365,25,58,9,42,25,0,22.33333333333333,17.249798710580812,0,25,0,42,0,0,0,0,0,0,0,6.090909090909091,13.419487494986505,6,61,0,0,0,13.4,23.9131762842162
1392,1 ago 2022,131,22,35,1.1428571428571428,40,127,4,94,32,5,43.66666666666666,37.258854279516186,0,32,5,92,2,0,0,0,0,0,0,11.909090909090908,26.895266719272872,54,45,5,27,0,26.2,21.273457640919585
1393,2 ago 2022,153,53,65,1.0769230769230769,70,144,9,88,65,0,51.0,37.26481808176,4,62,3,84,0,0,0,0,0,0,0,13.909090909090908,28.27930353216753,22,115,0,16,0,30.6,43.08874563038474
1394,3 ago 2022,65,30,37,1.135135135135135,42,57,8,34,31,0,21.66666666666667,15.369522511198006,2,31,0,32,0,0,0,0,0,0,0,5.909090909090909,12.078941445601972,21,31,1,12,0,13.0,11.8490505948789
1395,4 ago 2022,280,41,50,1.1,55,269,11,135,144,1,93.33333333333331,65.39283005209533,9,143,2,126,0,0,0,0,0,0,0,25.45454545454545,51.59521407749442,49,224,0,7,0,56.0,85.96045602484901
1396,5 ago 2022,213,34,48,1.0625,51,208,5,173,39,1,71.0,73.77443098165291,1,39,1,168,4,0,0,0,0,0,0,19.363636363636363,48.27811988369196,102,104,0,7,0,42.6,49.386637868962076
1397,6 ago 2022,85,21,24,1.0416666666666667,25,79,6,62,23,0,28.33333333333333,25.59079695689232,0,23,0,62,0,0,0,0,0,0,0,7.727272727272727,18.380280485993726,11,74,0,0,0,17.0,28.8166618469246
1398,7 ago 2022,44,18,21,1.0476190476190477,22,33,11,27,17,0,14.666666666666664,11.145502331533658,5,16,1,22,0,0,0,0,0,0,0,4.0,7.323685113135575,19,21,0,4,0,8.8,9.282241108697834
1399,8 ago 2022,382,88,99,1.0707070707070707,106,370,12,168,207,7,127.33333333333331,86.56532536504183,11,210,4,143,14,0,0,0,0,0,0,34.72727272727273,68.50095010501137,116,246,1,19,0,76.4,95.02547026981766
1400,9 ago 2022,183,58,70,1.0571428571428572,74,178,5,88,95,0,61.0,43.22807729551092,1,92,3,83,4,0,0,0,0,0,0,16.636363636363637,33.486151078462065,43,123,11,6,0,36.6,45.68851059073824
1401,10 ago 2022,201,40,59,1.1694915254237288,69,195,6,79,122,0,67.0,50.5239217269074,0,116,6,78,1,0,0,0,0,0,0,18.272727272727273,38.0241332674895,62,124,2,13,0,40.2,47.566374677917175
1402,11 ago 2022,201,38,52,1.2307692307692308,64,196,5,146,55,0,67.0,60.205204647660366,0,53,2,145,1,0,0,0,0,0,0,18.272727272727273,42.81692721574432,51,139,1,10,0,40.2,52.8068177416515
1403,12 ago 2022,129,25,43,1.0930232558139534,47,125,4,77,52,0,43.0,32.072833779799794,2,52,0,74,1,0,0,0,0,0,0,11.727272727272727,24.62847911404751,53,58,1,17,0,25.8,25.03916931529479
1404,13 ago 2022,63,16,29,1.1034482758620692,32,56,7,9,54,0,21.0,23.62202362203543,0,53,1,9,0,0,0,0,0,0,0,5.727272727272728,15.166295820852886,14,43,4,2,0,12.6,15.944905142395802
1405,14 ago 2022,91,19,26,1.2692307692307692,33,78,13,44,47,0,30.33333333333333,21.483844059096022,0,47,0,44,0,0,0,0,0,0,0,8.272727272727273,17.56075639855118,14,77,0,0,0,18.2,29.89581910568767
1406,15 ago 2022,97,24,35,1.2285714285714286,43,80,17,27,70,0,32.333333333333336,28.825143345504607,1,70,0,26,0,0,0,0,0,0,0,8.818181818181818,20.718100043717516,13,80,2,2,0,19.4,30.643759560471683
1407,16 ago 2022,632,99,122,1.2540983606557377,153,622,10,141,491,0,210.66666666666663,206.4143621187462,0,447,44,137,2,0,0,2,0,0,0,57.45454545454545,129.40799724926634,219,395,13,5,0,126.4,157.66749823600296
1408,17 ago 2022,313,41,63,1.1428571428571428,72,304,9,150,163,0,104.33333333333331,73.96545740336424,1,162,1,148,1,0,0,0,0,0,0,28.45454545454545,59.73024760821641,39,221,4,49,0,62.6,81.46803053959266
1409,18 ago 2022,144,63,72,1.0833333333333333,78,139,5,95,49,0,48.0,38.79003308411411,0,46,3,90,5,0,0,0,0,0,0,13.090909090909092,27.576190472792568,57,70,1,16,0,28.8,29.18492761683675
1410,19 ago 2022,111,24,44,1.1590909090909092,51,108,3,78,33,0,37.0,31.968734726291558,0,27,6,78,0,0,0,0,0,0,0,10.090909090909092,22.82126020524222,38,67,2,4,0,22.2,26.415147169758487
1411,20 ago 2022,77,19,30,1.0333333333333334,31,70,7,51,26,0,25.66666666666667,20.82199691565522,1,23,3,49,0,0,0,1,0,0,0,7.0,14.777132210399838,5,66,1,5,0,15.4,25.381883302859936
1412,21 ago 2022,45,7,10,1.3,13,44,1,26,19,0,15.0,10.98483803552272,0,18,1,25,0,0,0,1,0,0,0,4.090909090909091,8.349790911421843,2,43,0,0,0,9.0,17.017637908946117
1413,22 ago 2022,143,33,48,1.1041666666666667,53,138,5,72,71,0,47.66666666666666,33.70789554721894,1,71,0,70,1,0,0,0,0,0,0,13.0,27.109206755438105,51,84,1,7,0,28.6,33.517756488166086
1414,23 ago 2022,473,127,149,1.2080536912751678,180,447,26,264,209,0,157.66666666666666,113.72579107465269,2,204,5,256,6,0,0,0,0,0,0,43.0,88.87069258197553,159,251,0,63,0,94.6,97.47327838951557
1415,24 ago 2022,190,50,65,1.1384615384615384,74,166,24,97,93,0,63.33333333333334,44.81319250201018,0,93,0,96,1,0,0,0,0,0,0,17.272727272727273,36.412013275069,30,132,1,27,0,38.0,48.649768755873865
1416,25 ago 2022,197,49,62,1.2096774193548387,75,186,11,137,60,0,65.66666666666667,56.073364641532095,1,58,2,135,1,0,0,0,0,0,0,17.90909090909091,40.527105509667656,34,159,2,2,0,39.4,61.12806229547932
1417,26 ago 2022,60,23,36,1.0833333333333333,39,47,13,31,29,0,20.0,14.16568624058385,0,25,4,30,1,0,0,0,0,0,0,5.454545454545454,10.508556136126208,12,48,0,0,0,12.0,18.5903200617956
1418,27 ago 2022,63,20,23,1.1304347826086956,26,60,3,20,43,0,21.0,17.56891193747259,0,43,0,20,0,0,0,0,0,0,0,5.727272727272728,13.101637018402837,8,37,0,18,0,12.6,13.879481258317973
1419,28 ago 2022,23,16,20,1.05,21,17,6,12,11,0,7.666666666666668,5.436502143433364,0,11,0,11,0,0,1,0,0,0,0,2.090909090909091,4.2093952373782635,7,15,0,1,0,4.6,5.817215828899593
1420,29 ago 2022,190,33,41,1.146341463414634,47,186,4,112,78,0,63.33333333333334,46.88520259337932,1,64,14,109,1,0,1,0,0,0,0,17.272727272727273,34.2373823051272,14,171,3,2,0,38.0,66.6783323126786
1421,30 ago 2022,172,27,46,1.1304347826086956,52,160,12,125,47,0,57.33333333333334,51.55148451359626,1,46,1,123,1,0,0,0,0,0,0,15.636363636363635,36.379996319837716,12,154,1,5,0,34.4,59.94864468859992
1422,31 ago 2022,60,21,28,1.0,28,59,1,47,13,0,20.0,19.815818596935802,1,13,0,45,1,0,0,0,0,0,0,5.454545454545454,13.033967067652931,17,40,2,1,0,12.0,15.323185047502365
1423,1 sept 2022,80,33,41,1.195121951219512,49,58,22,45,35,0,26.66666666666667,19.29306150465037,2,34,1,41,2,0,0,0,0,0,0,7.272727272727272,14.346940814814898,45,27,0,8,0,16.0,17.538529014715007
1424,2 sept 2022,52,24,30,1.0666666666666669,32,35,17,35,17,0,17.333333333333332,14.29063407348401,0,16,1,32,2,0,1,0,0,0,0,4.727272727272728,9.724298610752056,7,40,1,4,0,10.4,15.00133327407934
1425,3 sept 2022,31,17,21,1.0952380952380951,23,25,6,11,20,0,10.333333333333334,8.178562764256865,0,19,1,10,1,0,0,0,0,0,0,2.8181818181818183,5.843694065450253,5,25,1,0,0,6.2,9.57914401186244
1426,4 sept 2022,43,17,22,1.0,22,39,4,28,15,0,14.333333333333336,11.440668201153677,0,15,0,28,0,0,0,0,0,0,0,3.9090909090909087,8.743356391668794,7,30,1,5,0,8.6,11.001818031580054
1427,5 sept 2022,195,57,73,1.082191780821918,79,171,24,142,53,0,65.0,58.58896369340105,1,51,2,137,4,0,0,0,0,0,0,17.727272727272727,40.37796633424293,62,126,1,6,0,39.0,49.29908721264522
1428,6 sept 2022,102,34,49,1.1428571428571428,56,86,16,53,48,1,34.0,23.423634787681152,1,46,3,52,0,0,0,0,0,0,0,9.272727272727273,18.791153184850817,38,63,1,0,0,20.4,25.819372571772536
1429,7 sept 2022,147,30,39,1.0769230769230769,42,141,6,99,48,0,49.0,40.422765862815474,0,44,4,86,13,0,0,0,0,0,0,13.363636363636365,26.20295863680883,8,121,2,16,0,29.4,46.13718673694789
1430,8 sept 2022,63,23,33,1.0,33,59,4,46,17,0,21.0,18.991226044325487,3,16,1,37,4,0,0,0,0,0,2,5.727272727272728,10.846791809654297,23,29,4,7,0,12.6,11.324310133513654
1431,9 sept 2022,51,18,25,1.08,27,46,5,23,28,0,17.0,12.19289410544792,0,26,2,23,0,0,0,0,0,0,0,4.636363636363637,9.402830591927938,17,20,0,14,0,10.2,8.541662601625049
1432,10 sept 2022,58,18,21,1.0476190476190477,22,57,1,37,21,0,19.33333333333333,15.15109090315135,0,20,1,37,0,0,0,0,0,0,0,5.2727272727272725,11.537219683118154,2,56,0,0,0,11.6,22.21350940306371
1433,11 sept 2022,93,28,35,1.0285714285714285,36,76,17,43,50,0,31.0,22.105806175452337,0,48,2,41,2,0,0,0,0,0,0,8.454545454545455,17.073976137883786,11,80,1,1,0,18.6,30.961912085657765
1434,12 sept 2022,126,36,49,1.0816326530612246,53,120,6,95,31,0,42.0,39.5558676641869,1,31,0,92,2,0,0,0,0,0,0,11.454545454545455,26.945614034615716,7,118,1,0,0,25.2,46.47321809386563
1435,13 sept 2022,121,38,47,1.0638297872340423,50,96,25,86,35,0,40.333333333333336,35.311313893551024,0,23,12,76,10,0,0,0,0,0,0,11.0,21.77989064168221,41,75,3,2,0,24.2,29.63376452629669
1436,14 sept 2022,145,41,46,1.1304347826086956,52,109,36,76,69,0,48.33333333333334,34.29609631171196,0,64,5,75,1,0,0,0,0,0,0,13.181818181818182,26.689521886170922,26,114,0,5,0,29.0,43.570632311225424
1437,15 sept 2022,124,32,46,1.065217391304348,49,114,10,61,63,0,41.333333333333336,29.23848301278452,2,62,1,59,0,0,0,0,0,0,0,11.272727272727273,23.2226022701666,11,98,1,14,0,24.8,37.0048645450838
1438,16 sept 2022,71,32,41,1.0,41,67,4,51,17,3,23.66666666666667,20.15495527710797,1,18,2,50,0,0,0,0,0,0,0,6.454545454545454,14.680621960837517,10,60,1,0,0,14.2,23.206895526976453
1439,17 sept 2022,117,15,22,1.0,22,98,19,104,13,0,39.0,46.26733909213568,0,13,0,101,3,0,0,0,0,0,0,10.636363636363637,28.81689128168575,42,75,0,0,0,23.4,30.4998360651332
1440,18 sept 2022,35,18,23,1.173913043478261,27,32,3,27,8,0,11.666666666666664,11.323525167642016,5,6,2,21,1,0,0,0,0,0,0,3.1818181818181817,5.99724454635296,2,32,0,1,0,7.0,12.521980673998824
